Month,Year,State Abbrev,State,Labor Force Participation,Employment-Population Rate,Unemployment Rate 
03,2020,TX,Texas,63.1   ,59.9   ,5.0   
03,2020,UT,Utah,68.0   ,66.3   ,2.5   
03,2020,VT,Vermont,65.8   ,64.3   ,2.4   
03,2020,VA,Virginia,65.7   ,63.6   ,3.2   
03,2020,WA,Washington,64.7   ,61.3   ,5.2   
03,2020,WV,West Virginia,54.7   ,51.8   ,5.4   
03,2020,WI,Wisconsin,65.9   ,63.9   ,3.0   
03,2020,WY,Wyoming,65.7   ,62.5   ,4.8   
04,2020,AL,Alabama,55.4   ,47.8   ,13.8   
04,2020,AK,Alaska,61.8   ,54.6   ,11.7   
04,2020,AZ,Arizona,60.3   ,51.9   ,13.8   
04,2020,AR,Arkansas,57.7   ,51.9   ,10.1   
04,2020,CA,California,60.1   ,50.4   ,16.1   
04,2020,CO,Colorado,65.7   ,58.3   ,11.2   
04,2020,CT,Connecticut,62.7   ,57.5   ,8.3   
04,2020,DE,Delaware,59.5   ,51.8   ,13.1   
04,2020,DC,District of Columbia,69.4   ,61.6   ,11.2   
04,2020,FL,Florida,53.8   ,46.6   ,13.4   
04,2020,GA,Georgia,59.9   ,52.4   ,12.4   
04,2020,HI,Hawaii,57.6   ,44.6   ,22.5   
04,2020,ID,Idaho,62.6   ,55.2   ,11.8   
04,2020,IL,Illinois,61.8   ,50.6   ,18.1   
04,2020,IN,Indiana,60.9   ,50.6   ,16.8   
04,2020,IA,Iowa,67.8   ,60.3   ,11.0   
04,2020,KS,Kansas,66.3   ,58.3   ,12.1   
04,2020,KY,Kentucky,57.8   ,48.1   ,16.8   
04,2020,LA,Louisiana,55.3   ,47.8   ,13.5   
04,2020,ME,Maine,58.2   ,52.8   ,9.3   
04,2020,MD,Maryland,65.8   ,59.9   ,9.0   
04,2020,MA,Massachusetts,60.8   ,50.2   ,17.4   
04,2020,MI,Michigan,56.6   ,43.8   ,22.6   
04,2020,MN,Minnesota,67.1   ,61.1   ,8.9   
04,2020,MS,Mississippi,52.9   ,44.7   ,15.6   
04,2020,MO,Missouri,60.7   ,53.6   ,11.6   
04,2020,MT,Montana,62.4   ,55.0   ,12.0   
04,2020,NE,Nebraska,69.6   ,64.0   ,8.2   
04,2020,NV,Nevada,60.0   ,41.7   ,30.6   
04,2020,NH,New Hampshire,65.4   ,55.0   ,16.0   
04,2020,NJ,New Jersey,60.6   ,51.5   ,15.0   
04,2020,NM,New Mexico,54.3   ,49.4   ,9.0   
04,2020,NY,New York,56.1   ,47.4   ,15.6   
04,2020,NC,North Carolina,56.5   ,48.5   ,14.2   
04,2020,ND,North Dakota,69.1   ,63.1   ,8.7   
04,2020,OH,Ohio,59.4   ,49.7   ,16.5   
04,2020,OK,Oklahoma,59.7   ,52.3   ,12.5   
04,2020,OR,Oregon,59.4   ,51.3   ,13.7   
04,2020,PA,Pennsylvania,60.8   ,51.0   ,16.1   
04,2020,RI,Rhode Island,61.0   ,50.1   ,17.9   
04,2020,SC,South Carolina,57.5   ,50.7   ,11.8   
04,2020,SD,South Dakota,68.7   ,62.7   ,8.8   
04,2020,TN,Tennessee,58.7   ,49.5   ,15.8   
04,2020,TX,Texas,60.3   ,52.6   ,12.8   
04,2020,UT,Utah,67.4   ,60.7   ,10.0   
04,2020,VT,Vermont,66.1   ,56.8   ,14.1   
04,2020,VA,Virginia,63.9   ,56.2   ,12.0   
04,2020,WA,Washington,65.6   ,54.6   ,16.7   
04,2020,WV,West Virginia,52.6   ,44.3   ,15.8   
04,2020,WI,Wisconsin,65.6   ,56.4   ,14.0   
04,2020,WY,Wyoming,64.0   ,60.8   ,5.1   
05,2020,AL,Alabama,57.4   ,51.5   ,10.4   
05,2020,AK,Alaska,63.4   ,55.9   ,11.8   
05,2020,AZ,Arizona,61.1   ,54.2   ,11.2   
05,2020,AR,Arkansas,57.4   ,52.3   ,8.9   
05,2020,CA,California,59.6   ,50.2   ,15.8   
05,2020,CO,Colorado,67.7   ,59.8   ,11.7   
05,2020,CT,Connecticut,65.4   ,57.7   ,11.8   
05,2020,DE,Delaware,62.6   ,54.2   ,13.4   
05,2020,DC,District of Columbia,68.0   ,62.0   ,8.8   
05,2020,FL,Florida,57.9   ,49.6   ,14.2   
05,2020,GA,Georgia,61.1   ,55.1   ,9.8   
05,2020,HI,Hawaii,59.2   ,46.9   ,20.8   
05,2020,ID,Idaho,63.3   ,57.6   ,9.1   
05,2020,IL,Illinois,62.3   ,53.1   ,14.7   
05,2020,IN,Indiana,62.3   ,54.5   ,12.5   
05,2020,IA,Iowa,66.5   ,60.9   ,8.4   
05,2020,KS,Kansas,66.7   ,60.6   ,9.1   
05,2020,KY,Kentucky,58.3   ,50.8   ,12.8   
05,2020,LA,Louisiana,56.4   ,49.4   ,12.3   
05,2020,ME,Maine,59.7   ,54.1   ,9.5   
05,2020,MD,Maryland,65.9   ,60.1   ,8.8   
05,2020,MA,Massachusetts,64.4   ,54.8   ,14.9   
05,2020,MI,Michigan,60.7   ,49.0   ,19.2   
05,2020,MN,Minnesota,68.7   ,61.0   ,11.2   
05,2020,MS,Mississippi,53.5   ,47.6   ,11.2   
05,2020,MO,Missouri,59.5   ,53.8   ,9.6   
05,2020,MT,Montana,63.0   ,57.1   ,9.2   
05,2020,NE,Nebraska,69.7   ,65.2   ,6.4   
05,2020,NV,Nevada,56.6   ,42.6   ,24.7   
05,2020,NH,New Hampshire,66.7   ,58.8   ,11.8   
05,2020,NJ,New Jersey,61.9   ,52.4   ,15.4   
05,2020,NM,New Mexico,54.9   ,49.8   ,9.3   
05,2020,NY,New York,58.0   ,48.3   ,16.7   
05,2020,NC,North Carolina,58.2   ,51.4   ,11.6   
05,2020,ND,North Dakota,68.7   ,63.7   ,7.3   
05,2020,OH,Ohio,60.8   ,53.0   ,12.8   
05,2020,OK,Oklahoma,60.5   ,54.6   ,9.8   
05,2020,OR,Oregon,61.3   ,54.0   ,11.8   
05,2020,PA,Pennsylvania,62.0   ,54.0   ,12.9   
05,2020,RI,Rhode Island,63.9   ,54.0   ,15.4   
05,2020,SC,South Carolina,57.7   ,52.4   ,9.2   
05,2020,SD,South Dakota,68.9   ,64.3   ,6.6   
05,2020,TN,Tennessee,59.9   ,52.7   ,12.1   
05,2020,TX,Texas,62.7   ,55.4   ,11.6   
05,2020,UT,Utah,67.8   ,62.6   ,7.7   
05,2020,VT,Vermont,63.6   ,57.5   ,9.5   
05,2020,VA,Virginia,63.5   ,57.2   ,10.0   
05,2020,WA,Washington,64.2   ,55.6   ,13.4   
05,2020,WV,West Virginia,53.6   ,46.9   ,12.4   
05,2020,WI,Wisconsin,66.1   ,59.1   ,10.6   
05,2020,WY,Wyoming,66.5   ,60.7   ,8.7   
06,2020,AL,Alabama,57.5   ,52.5   ,8.6   
06,2020,AK,Alaska,63.7   ,56.5   ,11.2   
06,2020,AZ,Arizona,61.0   ,55.0   ,9.8   
06,2020,AR,Arkansas,57.2   ,52.7   ,7.9   
06,2020,CA,California,61.1   ,52.7   ,13.8   
06,2020,CO,Colorado,68.1   ,60.5   ,11.2   
06,2020,CT,Connecticut,65.3   ,57.8   ,11.5   
06,2020,DE,Delaware,63.1   ,55.1   ,12.7   
06,2020,DC,District of Columbia,68.4   ,62.6   ,8.6   
06,2020,FL,Florida,57.3   ,50.5   ,11.8   
06,2020,GA,Georgia,60.2   ,55.2   ,8.4   
06,2020,HI,Hawaii,59.1   ,48.9   ,17.4   
06,2020,ID,Idaho,63.1   ,58.3   ,7.5   
06,2020,IL,Illinois,61.9   ,54.1   ,12.6   
06,2020,IN,Indiana,62.4   ,56.0   ,10.3   
06,2020,IA,Iowa,65.6   ,61.2   ,6.8   
06,2020,KS,Kansas,66.4   ,61.4   ,7.4   
06,2020,KY,Kentucky,54.6   ,51.7   ,5.3   
06,2020,LA,Louisiana,56.5   ,50.3   ,11.0   
06,2020,ME,Maine,58.4   ,54.6   ,6.6   
06,2020,MD,Maryland,65.6   ,60.3   ,8.1   
06,2020,MA,Massachusetts,65.9   ,56.3   ,14.5   
06,2020,MI,Michigan,62.2   ,53.2   ,14.5   
06,2020,MN,Minnesota,70.4   ,64.1   ,8.9   
06,2020,MS,Mississippi,53.6   ,48.6   ,9.4   
06,2020,MO,Missouri,61.5   ,56.5   ,8.0   
06,2020,MT,Montana,62.7   ,57.9   ,7.6   
06,2020,NE,Nebraska,69.4   ,65.7   ,5.2   
06,2020,NV,Nevada,61.0   ,49.5   ,18.9   
06,2020,NH,New Hampshire,66.4   ,60.0   ,9.6   
06,2020,NJ,New Jersey,62.7   ,53.7   ,14.5   
06,2020,NM,New Mexico,55.0   ,50.0   ,9.0   
06,2020,NY,New York,58.7   ,50.7   ,13.6   
06,2020,NC,North Carolina,58.2   ,52.5   ,9.7   
06,2020,ND,North Dakota,68.5   ,64.1   ,6.4   
06,2020,OH,Ohio,60.7   ,54.1   ,10.9   
06,2020,OK,Oklahoma,60.5   ,55.5   ,8.2   
06,2020,OR,Oregon,61.2   ,55.0   ,10.2   
06,2020,PA,Pennsylvania,62.0   ,55.0   ,11.3   
06,2020,RI,Rhode Island,63.9   ,55.4   ,13.3   
06,2020,SC,South Carolina,57.5   ,53.0   ,7.8   
06,2020,SD,South Dakota,68.6   ,64.9   ,5.3   
06,2020,TN,Tennessee,59.8   ,53.7   ,10.2   
06,2020,TX,Texas,62.6   ,56.3   ,10.1   
06,2020,UT,Utah,67.7   ,63.3   ,6.4   
06,2020,VT,Vermont,62.7   ,57.9   ,7.8   
06,2020,VA,Virginia,63.4   ,57.7   ,8.9   
06,2020,WA,Washington,63.2   ,55.9   ,11.5   
06,2020,WV,West Virginia,53.4   ,47.8   ,10.5   
06,2020,WI,Wisconsin,65.9   ,60.1   ,8.7   
06,2020,WY,Wyoming,65.5   ,60.7   ,7.3   
07,2020,AL,Alabama,57.7   ,53.4   ,7.5   
07,2020,AK,Alaska,64.3   ,57.2   ,11.1   
07,2020,AZ,Arizona,61.2   ,55.7   ,8.9   
07,2020,AR,Arkansas,57.2   ,53.1   ,7.3   
07,2020,CA,California,61.2   ,53.2   ,13.2   
07,2020,CO,Colorado,65.4   ,61.2   ,6.5   
07,2020,CT,Connecticut,65.7   ,58.0   ,11.7   
07,2020,DE,Delaware,60.6   ,56.0   ,7.5   
07,2020,DC,District of Columbia,69.4   ,63.4   ,8.6   
07,2020,FL,Florida,58.3   ,51.4   ,11.8   
07,2020,GA,Georgia,60.0   ,55.4   ,7.6   
07,2020,HI,Hawaii,60.0   ,50.7   ,15.6   
07,2020,ID,Idaho,63.3   ,59.1   ,6.6   
07,2020,IL,Illinois,62.2   ,55.1   ,11.4   
07,2020,IN,Indiana,62.9   ,57.3   ,8.9   
07,2020,IA,Iowa,65.6   ,61.7   ,5.9   
07,2020,KS,Kansas,66.7   ,62.2   ,6.7   
07,2020,KY,Kentucky,55.7   ,52.5   ,5.8   
07,2020,LA,Louisiana,57.1   ,51.2   ,10.4   
07,2020,ME,Maine,58.9   ,55.2   ,6.3   
07,2020,MD,Maryland,65.7   ,60.6   ,7.8   
07,2020,MA,Massachusetts,66.0   ,57.7   ,12.6   
07,2020,MI,Michigan,61.5   ,53.8   ,12.5   
07,2020,MN,Minnesota,71.0   ,65.5   ,7.9   
07,2020,MS,Mississippi,54.1   ,49.6   ,8.3   
07,2020,MO,Missouri,63.7   ,59.1   ,7.2   
07,2020,MT,Montana,62.9   ,58.7   ,6.7   
07,2020,NE,Nebraska,69.4   ,66.2   ,4.6   
07,2020,NV,Nevada,61.4   ,51.1   ,16.7   
07,2020,NH,New Hampshire,66.7   ,61.2   ,8.3   
07,2020,NJ,New Jersey,64.1   ,54.9   ,14.4   
07,2020,NM,New Mexico,55.4   ,50.4   ,9.0   
07,2020,NY,New York,58.9   ,51.6   ,12.5   
07,2020,NC,North Carolina,58.6   ,53.6   ,8.7   
07,2020,ND,North Dakota,68.8   ,64.6   ,6.1   
07,2020,OH,Ohio,61.1   ,55.2   ,9.8   
07,2020,OK,Oklahoma,60.9   ,56.4   ,7.4   
07,2020,OR,Oregon,61.7   ,56.0   ,9.2   
07,2020,PA,Pennsylvania,62.4   ,55.9   ,10.4   
07,2020,RI,Rhode Island,64.4   ,56.6   ,12.2   
07,2020,SC,South Carolina,57.7   ,53.6   ,7.0   
07,2020,SD,South Dakota,68.8   ,65.6   ,4.7   
07,2020,TN,Tennessee,60.1   ,54.7   ,9.0   
07,2020,TX,Texas,63.0   ,57.2   ,9.3   
07,2020,UT,Utah,67.9   ,64.0   ,5.7   
07,2020,VT,Vermont,62.5   ,58.4   ,6.7   
07,2020,VA,Virginia,63.7   ,58.5   ,8.2   
07,2020,WA,Washington,63.0   ,56.4   ,10.4   
07,2020,WV,West Virginia,53.6   ,48.6   ,9.4   
07,2020,WI,Wisconsin,66.1   ,61.0   ,7.7   
07,2020,WY,Wyoming,65.3   ,60.9   ,6.8   
08,2020,AL,Alabama,57.6   ,53.9   ,6.3   
08,2020,AK,Alaska,63.2   ,57.8   ,8.6   
08,2020,AZ,Arizona,61.2   ,56.3   ,7.9   
08,2020,AR,Arkansas,57.0   ,53.4   ,6.4   
08,2020,CA,California,60.8   ,53.6   ,11.9   
08,2020,CO,Colorado,65.9   ,61.9   ,6.2   
08,2020,CT,Connecticut,64.2   ,58.0   ,9.6   
08,2020,DE,Delaware,61.2   ,56.8   ,7.3   
08,2020,DC,District of Columbia,69.4   ,63.5   ,8.4   
08,2020,FL,Florida,57.2   ,52.2   ,8.8   
08,2020,GA,Georgia,59.6   ,55.6   ,6.7   
08,2020,HI,Hawaii,59.8   ,52.0   ,13.1   
08,2020,ID,Idaho,63.1   ,59.7   ,5.4   
08,2020,IL,Illinois,61.9   ,55.9   ,9.7   
08,2020,IN,Indiana,62.9   ,58.4   ,7.2   
08,2020,IA,Iowa,65.5   ,62.2   ,5.0   
08,2020,KS,Kansas,66.7   ,62.9   ,5.8   
08,2020,KY,Kentucky,56.0   ,53.1   ,5.2   
08,2020,LA,Louisiana,57.2   ,51.9   ,9.2   
08,2020,ME,Maine,58.1   ,55.7   ,4.2   
08,2020,MD,Maryland,65.5   ,60.8   ,7.1   
08,2020,MA,Massachusetts,65.6   ,58.7   ,10.4   
08,2020,MI,Michigan,60.7   ,54.6   ,10.0   
08,2020,MN,Minnesota,70.8   ,66.0   ,6.7   
08,2020,MS,Mississippi,54.3   ,50.3   ,7.4   
08,2020,MO,Missouri,63.4   ,59.3   ,6.4   
08,2020,MT,Montana,62.8   ,59.2   ,5.6   
08,2020,NE,Nebraska,69.3   ,66.7   ,3.9   
08,2020,NV,Nevada,60.9   ,52.4   ,13.9   
08,2020,NH,New Hampshire,66.5   ,62.0   ,6.7   
08,2020,NJ,New Jersey,64.4   ,55.9   ,13.3   
08,2020,NM,New Mexico,55.5   ,50.7   ,8.6   
08,2020,NY,New York,58.6   ,52.3   ,10.8   
08,2020,NC,North Carolina,58.6   ,54.3   ,7.3   
08,2020,ND,North Dakota,68.9   ,65.1   ,5.5   
08,2020,OH,Ohio,61.1   ,56.1   ,8.3   
08,2020,OK,Oklahoma,60.9   ,57.1   ,6.3   
08,2020,OR,Oregon,61.7   ,56.7   ,8.0   
08,2020,PA,Pennsylvania,62.4   ,56.6   ,9.3   
08,2020,RI,Rhode Island,64.1   ,57.5   ,10.3   
08,2020,SC,South Carolina,57.7   ,54.2   ,6.1   
08,2020,SD,South Dakota,68.8   ,66.0   ,4.0   
08,2020,TN,Tennessee,60.2   ,55.6   ,7.6   
08,2020,TX,Texas,62.9   ,57.8   ,8.1   
08,2020,UT,Utah,67.9   ,64.6   ,4.9   
08,2020,VT,Vermont,62.2   ,58.7   ,5.5   
08,2020,VA,Virginia,63.7   ,59.1   ,7.2   
08,2020,WA,Washington,62.5   ,57.0   ,8.8   
08,2020,WV,West Virginia,53.5   ,49.2   ,8.1   
08,2020,WI,Wisconsin,66.0   ,61.8   ,6.4   
08,2020,WY,Wyoming,65.1   ,61.1   ,6.2   
09,2020,AL,Alabama,57.7   ,54.3   ,5.9   
09,2020,AK,Alaska,63.3   ,58.3   ,7.9   
09,2020,AZ,Arizona,61.5   ,56.8   ,7.5   
09,2020,AR,Arkansas,57.0   ,53.6   ,6.0   
09,2020,CA,California,60.0   ,54.0   ,10.0   
09,2020,CO,Colorado,66.7   ,62.4   ,6.3   
09,2020,CT,Connecticut,63.7   ,58.1   ,8.8   
09,2020,DE,Delaware,62.0   ,57.3   ,7.5   
09,2020,DC,District of Columbia,69.6   ,63.7   ,8.4   
09,2020,FL,Florida,57.5   ,52.8   ,8.1   
09,2020,GA,Georgia,59.5   ,55.7   ,6.4   
09,2020,HI,Hawaii,55.4   ,47.9   ,13.4   
09,2020,ID,Idaho,63.2   ,60.1   ,5.0   
09,2020,IL,Illinois,62.2   ,56.6   ,9.0   
09,2020,IN,Indiana,63.3   ,59.2   ,6.5   
09,2020,IA,Iowa,65.8   ,62.7   ,4.6   
09,2020,KS,Kansas,67.0   ,63.4   ,5.4   
09,2020,KY,Kentucky,56.4   ,53.5   ,5.0   
09,2020,LA,Louisiana,57.5   ,52.5   ,8.7   
09,2020,ME,Maine,58.6   ,56.2   ,4.0   
09,2020,MD,Maryland,65.6   ,61.0   ,7.0   
09,2020,MA,Massachusetts,66.0   ,59.5   ,9.7   
09,2020,MI,Michigan,60.6   ,55.1   ,8.9   
09,2020,MN,Minnesota,70.5   ,66.2   ,6.1   
09,2020,MS,Mississippi,54.7   ,50.9   ,7.1   
09,2020,MO,Missouri,63.2   ,59.5   ,5.9   
09,2020,MT,Montana,62.9   ,59.6   ,5.2   
09,2020,NE,Nebraska,69.4   ,67.0   ,3.5   
09,2020,NV,Nevada,61.2   ,53.4   ,12.7   
09,2020,NH,New Hampshire,66.7   ,62.7   ,6.1   
09,2020,NJ,New Jersey,61.2   ,56.7   ,7.4   
09,2020,NM,New Mexico,55.9   ,51.1   ,8.7   
09,2020,NY,New York,58.9   ,52.9   ,10.2   
09,2020,NC,North Carolina,58.9   ,54.9   ,6.7   
09,2020,ND,North Dakota,69.0   ,65.4   ,5.2   
09,2020,OH,Ohio,61.5   ,56.8   ,7.6   
09,2020,OK,Oklahoma,61.2   ,57.6   ,6.0   
09,2020,OR,Oregon,62.0   ,57.4   ,7.5   
09,2020,PA,Pennsylvania,62.5   ,57.1   ,8.8   
09,2020,RI,Rhode Island,64.7   ,58.3   ,9.9   
09,2020,SC,South Carolina,58.0   ,54.6   ,5.8   
09,2020,SD,South Dakota,68.9   ,66.4   ,3.7   
09,2020,TN,Tennessee,60.7   ,56.4   ,7.1   
09,2020,TX,Texas,63.2   ,58.4   ,7.7   
09,2020,UT,Utah,68.2   ,65.1   ,4.5   
09,2020,VT,Vermont,62.1   ,59.1   ,4.9   
09,2020,VA,Virginia,63.9   ,59.7   ,6.6   
09,2020,WA,Washington,62.7   ,57.6   ,8.1   
09,2020,WV,West Virginia,53.7   ,49.6   ,7.5   
09,2020,WI,Wisconsin,66.2   ,62.4   ,5.8   
09,2020,WY,Wyoming,65.1   ,61.2   ,5.9   
10,2020,AL,Alabama,57.5   ,54.5   ,5.2   
10,2020,AK,Alaska,63.3   ,58.7   ,7.3   
10,2020,AZ,Arizona,61.4   ,57.1   ,7.0   
10,2020,AR,Arkansas,56.8   ,53.7   ,5.4   
10,2020,CA,California,59.8   ,54.3   ,9.3   
10,2020,CO,Colorado,66.9   ,62.8   ,6.2   
10,2020,CT,Connecticut,63.0   ,58.0   ,7.9   
10,2020,DE,Delaware,60.8   ,57.7   ,5.1   
10,2020,DC,District of Columbia,69.3   ,63.7   ,8.1   
10,2020,FL,Florida,57.4   ,53.3   ,7.1   
10,2020,GA,Georgia,62.4   ,59.0   ,5.5   
10,2020,HI,Hawaii,57.2   ,50.7   ,11.4   
10,2020,ID,Idaho,63.1   ,60.3   ,4.4   
10,2020,IL,Illinois,62.0   ,57.0   ,8.1   
10,2020,IN,Indiana,63.3   ,59.8   ,5.6   
10,2020,IA,Iowa,65.9   ,63.1   ,4.3   
10,2020,KS,Kansas,67.0   ,63.7   ,4.9   
10,2020,KY,Kentucky,56.5   ,53.8   ,4.8   
10,2020,LA,Louisiana,57.5   ,52.9   ,8.0   
10,2020,ME,Maine,58.8   ,56.6   ,3.8   
10,2020,MD,Maryland,65.4   ,61.0   ,6.6   
10,2020,MA,Massachusetts,65.6   ,60.0   ,8.5   
10,2020,MI,Michigan,60.0   ,55.4   ,7.7   
10,2020,MN,Minnesota,69.9   ,66.1   ,5.4   
10,2020,MS,Mississippi,54.9   ,51.2   ,6.8   
10,2020,MO,Missouri,63.0   ,59.5   ,5.4   
10,2020,MT,Montana,62.7   ,59.8   ,4.6   
10,2020,NE,Nebraska,69.3   ,67.1   ,3.1   
10,2020,NV,Nevada,60.9   ,54.1   ,11.2   
10,2020,NH,New Hampshire,66.5   ,63.1   ,5.2   
10,2020,NJ,New Jersey,61.6   ,57.3   ,7.1   
10,2020,NM,New Mexico,55.9   ,51.2   ,8.4   
10,2020,NY,New York,58.7   ,53.3   ,9.2   
10,2020,NC,North Carolina,58.8   ,55.3   ,6.0   
10,2020,ND,North Dakota,68.8   ,65.5   ,4.8   
10,2020,OH,Ohio,61.5   ,57.3   ,6.8   
10,2020,OK,Oklahoma,61.2   ,57.8   ,5.5   
10,2020,OR,Oregon,62.0   ,57.7   ,6.8   
10,2020,PA,Pennsylvania,62.4   ,57.3   ,8.1   
10,2020,RI,Rhode Island,63.1   ,58.7   ,7.0   
10,2020,SC,South Carolina,57.9   ,54.9   ,5.3   
10,2020,SD,South Dakota,68.9   ,66.6   ,3.3   
10,2020,TN,Tennessee,60.8   ,57.0   ,6.3   
10,2020,TX,Texas,63.2   ,58.7   ,7.1   
10,2020,UT,Utah,68.1   ,65.4   ,4.0   
10,2020,VT,Vermont,61.9   ,59.2   ,4.4   
10,2020,VA,Virginia,63.6   ,60.0   ,5.8   
10,2020,WA,Washington,62.5   ,57.9   ,7.2   
10,2020,WV,West Virginia,53.6   ,49.9   ,6.9   
10,2020,WI,Wisconsin,66.2   ,62.7   ,5.2   
10,2020,WY,Wyoming,64.9   ,61.2   ,5.6   
11,2020,AL,Alabama,57.3   ,54.5   ,4.8   
11,2020,AK,Alaska,63.5   ,59.0   ,7.1   
11,2020,AZ,Arizona,61.5   ,57.3   ,6.7   
11,2020,AR,Arkansas,56.7   ,53.8   ,5.2   
11,2020,CA,California,60.0   ,54.6   ,9.0   
11,2020,CO,Colorado,67.2   ,63.0   ,6.2   
11,2020,CT,Connecticut,62.6   ,57.9   ,7.5   
11,2020,DE,Delaware,61.1   ,57.8   ,5.3   
11,2020,DC,District of Columbia,69.1   ,63.7   ,7.9   
11,2020,FL,Florida,57.4   ,53.6   ,6.6   
11,2020,GA,Georgia,62.2   ,59.0   ,5.3   
11,2020,HI,Hawaii,58.3   ,52.1   ,10.6   
11,2020,ID,Idaho,63.1   ,60.4   ,4.2   
11,2020,IL,Illinois,62.1   ,57.3   ,7.8   
11,2020,IN,Indiana,63.4   ,60.1   ,5.2   
11,2020,IA,Iowa,66.2   ,63.4   ,4.2   
11,2020,KS,Kansas,67.0   ,63.9   ,4.7   
11,2020,KY,Kentucky,56.6   ,53.9   ,4.8   
11,2020,LA,Louisiana,57.5   ,53.1   ,7.6   
11,2020,ME,Maine,59.2   ,56.9   ,3.9   
11,2020,MD,Maryland,65.3   ,61.0   ,6.5   
11,2020,MA,Massachusetts,65.5   ,60.3   ,7.9   
11,2020,MI,Michigan,59.7   ,55.5   ,7.1   
11,2020,MN,Minnesota,69.4   ,65.9   ,5.0   
11,2020,MS,Mississippi,55.0   ,51.4   ,6.7   
11,2020,MO,Missouri,62.8   ,59.6   ,5.2   
11,2020,MT,Montana,62.6   ,59.9   ,4.4   
11,2020,NE,Nebraska,69.2   ,67.2   ,3.0   
11,2020,NV,Nevada,60.9   ,54.7   ,10.3   
11,2020,NH,New Hampshire,66.4   ,63.2   ,4.8   
11,2020,NJ,New Jersey,62.1   ,57.7   ,7.2   
11,2020,NM,New Mexico,56.0   ,51.3   ,8.4   
11,2020,NY,New York,58.9   ,53.6   ,9.0   
11,2020,NC,North Carolina,58.8   ,55.4   ,5.8   
11,2020,ND,North Dakota,68.7   ,65.6   ,4.5   
11,2020,OH,Ohio,61.5   ,57.6   ,6.4   
11,2020,OK,Oklahoma,61.3   ,58.0   ,5.3   
11,2020,OR,Oregon,62.0   ,57.9   ,6.6   
11,2020,PA,Pennsylvania,62.3   ,57.4   ,7.9   
11,2020,RI,Rhode Island,63.5   ,59.1   ,7.0   
11,2020,SC,South Carolina,57.9   ,55.0   ,5.0   
11,2020,SD,South Dakota,68.9   ,66.7   ,3.2   
11,2020,TN,Tennessee,60.9   ,57.3   ,5.9   
11,2020,TX,Texas,63.3   ,58.9   ,7.0   
11,2020,UT,Utah,68.1   ,65.5   ,3.8   
11,2020,VT,Vermont,61.9   ,59.3   ,4.2   
11,2020,VA,Virginia,63.5   ,60.2   ,5.3   
11,2020,WA,Washington,62.4   ,58.1   ,6.9   
11,2020,WV,West Virginia,53.6   ,50.1   ,6.5   
11,2020,WI,Wisconsin,66.3   ,62.9   ,5.0   
11,2020,WY,Wyoming,64.7   ,61.2   ,5.5   
12,2020,AL,Alabama,57.1   ,54.5   ,4.5   
12,2020,AK,Alaska,63.8   ,59.2   ,7.1   
12,2020,AZ,Arizona,61.5   ,57.4   ,6.6   
12,2020,AR,Arkansas,56.6   ,53.8   ,5.0   
12,2020,CA,California,60.2   ,54.8   ,9.0   
12,2020,CO,Colorado,67.5   ,63.2   ,6.4   
12,2020,CT,Connecticut,62.3   ,57.7   ,7.4   
12,2020,DE,Delaware,61.2   ,57.8   ,5.6   
12,2020,DC,District of Columbia,68.9   ,63.6   ,7.7   
12,2020,FL,Florida,57.6   ,53.9   ,6.4   
12,2020,GA,Georgia,62.1   ,58.9   ,5.1   
12,2020,HI,Hawaii,59.3   ,53.2   ,10.2   
12,2020,ID,Idaho,63.1   ,60.5   ,4.2   
12,2020,IL,Illinois,62.3   ,57.5   ,7.6   
12,2020,IN,Indiana,63.3   ,60.2   ,5.0   
12,2020,IA,Iowa,66.4   ,63.6   ,4.2   
12,2020,KS,Kansas,66.9   ,64.0   ,4.4   
12,2020,KY,Kentucky,56.6   ,53.9   ,4.7   
12,2020,LA,Louisiana,57.6   ,53.3   ,7.4   
12,2020,ME,Maine,59.6   ,57.1   ,4.2   
12,2020,MD,Maryland,65.3   ,61.0   ,6.6   
12,2020,MA,Massachusetts,65.4   ,60.5   ,7.6   
12,2020,MI,Michigan,58.6   ,54.5   ,7.0   
12,2020,MN,Minnesota,68.8   ,65.6   ,4.8   
12,2020,MS,Mississippi,55.1   ,51.5   ,6.6   
12,2020,MO,Missouri,62.7   ,59.6   ,5.0   
12,2020,MT,Montana,62.5   ,59.8   ,4.2   
12,2020,NE,Nebraska,69.2   ,67.1   ,3.0   
12,2020,NV,Nevada,60.9   ,55.0   ,9.7   
12,2020,NH,New Hampshire,66.3   ,63.3   ,4.6   
12,2020,NJ,New Jersey,62.4   ,57.9   ,7.2   
12,2020,NM,New Mexico,56.1   ,51.4   ,8.4   
12,2020,NY,New York,59.0   ,53.8   ,8.7   
12,2020,NC,North Carolina,58.9   ,55.5   ,5.8   
12,2020,ND,North Dakota,68.6   ,65.6   ,4.3   
12,2020,OH,Ohio,61.5   ,57.7   ,6.3   
12,2020,OK,Oklahoma,61.3   ,58.1   ,5.2   
12,2020,OR,Oregon,62.1   ,58.0   ,6.6   
12,2020,PA,Pennsylvania,62.2   ,57.4   ,7.6   
12,2020,RI,Rhode Island,63.7   ,59.3   ,6.9   
12,2020,SC,South Carolina,57.8   ,55.0   ,4.8   
12,2020,SD,South Dakota,68.9   ,66.7   ,3.1   
