"","DATE","UR_Rate","State"
"16370",1998-09-01,3.1,"ND"
"16371",1998-10-01,3.2,"ND"
"16372",1998-11-01,3.2,"ND"
"16373",1998-12-01,3.2,"ND"
"16374",1999-01-01,3.2,"ND"
"16375",1999-02-01,3.2,"ND"
"16376",1999-03-01,3.2,"ND"
"16377",1999-04-01,3.2,"ND"
"16378",1999-05-01,3.2,"ND"
"16379",1999-06-01,3.2,"ND"
"16380",1999-07-01,3.2,"ND"
"16381",1999-08-01,3.1,"ND"
"16382",1999-09-01,3.1,"ND"
"16383",1999-10-01,3.1,"ND"
"16384",1999-11-01,3,"ND"
"16385",1999-12-01,3,"ND"
"16386",2000-01-01,3,"ND"
"16387",2000-02-01,3,"ND"
"16388",2000-03-01,3,"ND"
"16389",2000-04-01,3,"ND"
"16390",2000-05-01,2.9,"ND"
"16391",2000-06-01,2.9,"ND"
"16392",2000-07-01,2.9,"ND"
"16393",2000-08-01,2.9,"ND"
"16394",2000-09-01,2.9,"ND"
"16395",2000-10-01,2.9,"ND"
"16396",2000-11-01,2.9,"ND"
"16397",2000-12-01,2.8,"ND"
"16398",2001-01-01,2.8,"ND"
"16399",2001-02-01,2.8,"ND"
"16400",2001-03-01,2.7,"ND"
"16401",2001-04-01,2.7,"ND"
"16402",2001-05-01,2.7,"ND"
"16403",2001-06-01,2.7,"ND"
"16404",2001-07-01,2.8,"ND"
"16405",2001-08-01,2.8,"ND"
"16406",2001-09-01,2.9,"ND"
"16407",2001-10-01,3,"ND"
"16408",2001-11-01,3,"ND"
"16409",2001-12-01,3.1,"ND"
"16410",2002-01-01,3.2,"ND"
"16411",2002-02-01,3.3,"ND"
"16412",2002-03-01,3.4,"ND"
"16413",2002-04-01,3.4,"ND"
"16414",2002-05-01,3.4,"ND"
"16415",2002-06-01,3.4,"ND"
"16416",2002-07-01,3.4,"ND"
"16417",2002-08-01,3.4,"ND"
"16418",2002-09-01,3.4,"ND"
"16419",2002-10-01,3.4,"ND"
"16420",2002-11-01,3.4,"ND"
"16421",2002-12-01,3.4,"ND"
"16422",2003-01-01,3.5,"ND"
"16423",2003-02-01,3.5,"ND"
"16424",2003-03-01,3.5,"ND"
"16425",2003-04-01,3.5,"ND"
"16426",2003-05-01,3.5,"ND"
"16427",2003-06-01,3.5,"ND"
"16428",2003-07-01,3.5,"ND"
"16429",2003-08-01,3.5,"ND"
"16430",2003-09-01,3.5,"ND"
"16431",2003-10-01,3.4,"ND"
"16432",2003-11-01,3.4,"ND"
"16433",2003-12-01,3.4,"ND"
"16434",2004-01-01,3.4,"ND"
"16435",2004-02-01,3.4,"ND"
"16436",2004-03-01,3.3,"ND"
"16437",2004-04-01,3.3,"ND"
"16438",2004-05-01,3.4,"ND"
"16439",2004-06-01,3.4,"ND"
"16440",2004-07-01,3.4,"ND"
"16441",2004-08-01,3.4,"ND"
"16442",2004-09-01,3.4,"ND"
"16443",2004-10-01,3.4,"ND"
"16444",2004-11-01,3.4,"ND"
"16445",2004-12-01,3.4,"ND"
"16446",2005-01-01,3.4,"ND"
"16447",2005-02-01,3.4,"ND"
"16448",2005-03-01,3.4,"ND"
"16449",2005-04-01,3.4,"ND"
"16450",2005-05-01,3.4,"ND"
"16451",2005-06-01,3.3,"ND"
"16452",2005-07-01,3.3,"ND"
"16453",2005-08-01,3.3,"ND"
"16454",2005-09-01,3.2,"ND"
"16455",2005-10-01,3.2,"ND"
"16456",2005-11-01,3.2,"ND"
"16457",2005-12-01,3.2,"ND"
"16458",2006-01-01,3.1,"ND"
"16459",2006-02-01,3.1,"ND"
"16460",2006-03-01,3.1,"ND"
"16461",2006-04-01,3.1,"ND"
"16462",2006-05-01,3.1,"ND"
"16463",2006-06-01,3.1,"ND"
"16464",2006-07-01,3.1,"ND"
"16465",2006-08-01,3.1,"ND"
"16466",2006-09-01,3.1,"ND"
"16467",2006-10-01,3.1,"ND"
"16468",2006-11-01,3.1,"ND"
"16469",2006-12-01,3.1,"ND"
"16470",2007-01-01,3,"ND"
"16471",2007-02-01,3,"ND"
"16472",2007-03-01,3,"ND"
"16473",2007-04-01,3,"ND"
"16474",2007-05-01,3,"ND"
"16475",2007-06-01,3,"ND"
"16476",2007-07-01,3,"ND"
"16477",2007-08-01,3.1,"ND"
"16478",2007-09-01,3.1,"ND"
"16479",2007-10-01,3,"ND"
"16480",2007-11-01,3,"ND"
"16481",2007-12-01,3,"ND"
"16482",2008-01-01,2.9,"ND"
"16483",2008-02-01,2.8,"ND"
"16484",2008-03-01,2.8,"ND"
"16485",2008-04-01,2.9,"ND"
"16486",2008-05-01,3,"ND"
"16487",2008-06-01,3.1,"ND"
"16488",2008-07-01,3.1,"ND"
"16489",2008-08-01,3.2,"ND"
"16490",2008-09-01,3.2,"ND"
"16491",2008-10-01,3.3,"ND"
"16492",2008-11-01,3.4,"ND"
"16493",2008-12-01,3.6,"ND"
"16494",2009-01-01,3.8,"ND"
"16495",2009-02-01,3.9,"ND"
"16496",2009-03-01,4,"ND"
"16497",2009-04-01,4,"ND"
"16498",2009-05-01,4,"ND"
"16499",2009-06-01,3.9,"ND"
"16500",2009-07-01,3.9,"ND"
"16501",2009-08-01,3.9,"ND"
"16502",2009-09-01,3.9,"ND"
"16503",2009-10-01,3.9,"ND"
"16504",2009-11-01,3.9,"ND"
"16505",2009-12-01,3.9,"ND"
"16506",2010-01-01,3.9,"ND"
"16507",2010-02-01,3.9,"ND"
"16508",2010-03-01,3.9,"ND"
"16509",2010-04-01,3.8,"ND"
"16510",2010-05-01,3.7,"ND"
"16511",2010-06-01,3.7,"ND"
"16512",2010-07-01,3.6,"ND"
"16513",2010-08-01,3.6,"ND"
"16514",2010-09-01,3.6,"ND"
"16515",2010-10-01,3.6,"ND"
"16516",2010-11-01,3.5,"ND"
"16517",2010-12-01,3.5,"ND"
"16518",2011-01-01,3.5,"ND"
"16519",2011-02-01,3.4,"ND"
"16520",2011-03-01,3.4,"ND"
"16521",2011-04-01,3.4,"ND"
"16522",2011-05-01,3.4,"ND"
"16523",2011-06-01,3.4,"ND"
"16524",2011-07-01,3.4,"ND"
"16525",2011-08-01,3.4,"ND"
"16526",2011-09-01,3.4,"ND"
"16527",2011-10-01,3.3,"ND"
"16528",2011-11-01,3.2,"ND"
"16529",2011-12-01,3.1,"ND"
"16530",2012-01-01,3,"ND"
"16531",2012-02-01,2.9,"ND"
"16532",2012-03-01,2.9,"ND"
"16533",2012-04-01,2.9,"ND"
"16534",2012-05-01,2.9,"ND"
"16535",2012-06-01,2.9,"ND"
"16536",2012-07-01,2.9,"ND"
"16537",2012-08-01,2.9,"ND"
"16538",2012-09-01,2.9,"ND"
"16539",2012-10-01,3,"ND"
"16540",2012-11-01,3,"ND"
"16541",2012-12-01,3,"ND"
"16542",2013-01-01,3,"ND"
"16543",2013-02-01,3,"ND"
"16544",2013-03-01,3,"ND"
"16545",2013-04-01,2.9,"ND"
"16546",2013-05-01,2.9,"ND"
"16547",2013-06-01,2.9,"ND"
"16548",2013-07-01,2.9,"ND"
"16549",2013-08-01,2.9,"ND"
"16550",2013-09-01,2.8,"ND"
"16551",2013-10-01,2.8,"ND"
"16552",2013-11-01,2.8,"ND"
"16553",2013-12-01,2.8,"ND"
"16554",2014-01-01,2.7,"ND"
"16555",2014-02-01,2.7,"ND"
"16556",2014-03-01,2.6,"ND"
"16557",2014-04-01,2.6,"ND"
"16558",2014-05-01,2.6,"ND"
"16559",2014-06-01,2.6,"ND"
"16560",2014-07-01,2.6,"ND"
"16561",2014-08-01,2.6,"ND"
"16562",2014-09-01,2.6,"ND"
"16563",2014-10-01,2.6,"ND"
"16564",2014-11-01,2.6,"ND"
"16565",2014-12-01,2.6,"ND"
"16566",2015-01-01,2.6,"ND"
"16567",2015-02-01,2.6,"ND"
"16568",2015-03-01,2.7,"ND"
"16569",2015-04-01,2.8,"ND"
"16570",2015-05-01,2.8,"ND"
"16571",2015-06-01,2.8,"ND"
"16572",2015-07-01,2.8,"ND"
"16573",2015-08-01,2.8,"ND"
"16574",2015-09-01,2.8,"ND"
"16575",2015-10-01,2.8,"ND"
"16576",2015-11-01,2.9,"ND"
"16577",2015-12-01,3,"ND"
"16578",2016-01-01,3.1,"ND"
"16579",2016-02-01,3.2,"ND"
"16580",2016-03-01,3.2,"ND"
"16581",2016-04-01,3.2,"ND"
"16582",2016-05-01,3.2,"ND"
"16583",2016-06-01,3.2,"ND"
"16584",2016-07-01,3.1,"ND"
"16585",2016-08-01,3.1,"ND"
"16586",2016-09-01,3,"ND"
"16587",2016-10-01,3,"ND"
"16588",2016-11-01,3,"ND"
"16589",2016-12-01,2.9,"ND"
"16590",2017-01-01,2.9,"ND"
"16591",2017-02-01,2.8,"ND"
"16592",2017-03-01,2.7,"ND"
"16593",2017-04-01,2.6,"ND"
"16594",2017-05-01,2.5,"ND"
"16595",2017-06-01,2.5,"ND"
"16596",2017-07-01,2.5,"ND"
"16597",2017-08-01,2.5,"ND"
"16598",2017-09-01,2.5,"ND"
"16599",2017-10-01,2.6,"ND"
"16600",2017-11-01,2.6,"ND"
"16601",2017-12-01,2.6,"ND"
"16602",2018-01-01,2.6,"ND"
"16603",2018-02-01,2.6,"ND"
"16604",2018-03-01,2.6,"ND"
"16605",2018-04-01,2.5,"ND"
"16606",2018-05-01,2.4,"ND"
"16607",2018-06-01,2.3,"ND"
"16608",2018-07-01,2.3,"ND"
"16609",2018-08-01,2.3,"ND"
"16610",2018-09-01,2.3,"ND"
"16611",2018-10-01,2.3,"ND"
"16612",2018-11-01,2.3,"ND"
"16613",2018-12-01,2.4,"ND"
"16614",2019-01-01,2.3,"ND"
"16615",2019-02-01,2.3,"ND"
"16616",2019-03-01,2.3,"ND"
"16617",2019-04-01,2.2,"ND"
"16618",2019-05-01,2.1,"ND"
"16619",2019-06-01,2.1,"ND"
"16620",2019-07-01,2.1,"ND"
"16621",2019-08-01,2.1,"ND"
"16622",2019-09-01,2.1,"ND"
"16623",2019-10-01,2.1,"ND"
"16624",2019-11-01,2,"ND"
"16625",2019-12-01,2,"ND"
"16626",2020-01-01,2,"ND"
"16627",2020-02-01,2.2,"ND"
"16628",2020-03-01,2.4,"ND"
"16629",2020-04-01,8.7,"ND"
"16630",2020-05-01,7.3,"ND"
"16631",2020-06-01,6.4,"ND"
"16632",2020-07-01,6.1,"ND"
"16633",2020-08-01,5.5,"ND"
"16634",2020-09-01,5.2,"ND"
"16635",2020-10-01,4.8,"ND"
"16636",2020-11-01,4.5,"ND"
"16637",2020-12-01,4.3,"ND"
"16638",2021-01-01,4,"ND"
"16639",2021-02-01,3.8,"ND"
"16640",2021-03-01,3.6,"ND"
"16641",2021-04-01,3.4,"ND"
"16642",2021-05-01,3.2,"ND"
"16643",2021-06-01,3,"ND"
"16644",2021-07-01,2.8,"ND"
"16645",2021-08-01,2.7,"ND"
"16646",2021-09-01,2.5,"ND"
"16647",2021-10-01,2.4,"ND"
"16648",2021-11-01,2.3,"ND"
"16649",2021-12-01,2.3,"ND"
"16650",2022-01-01,2.2,"ND"
"16651",2022-02-01,2.1,"ND"
"16652",2022-03-01,2,"ND"
"16653",2022-04-01,2,"ND"
"16654",2022-05-01,1.9,"ND"
"16655",2022-06-01,1.9,"ND"
"16656",2022-07-01,1.9,"ND"
"16657",2022-08-01,2,"ND"
"16658",2022-09-01,2,"ND"
"16659",2022-10-01,2,"ND"
"16660",2022-11-01,2,"ND"
"16661",2022-12-01,2,"ND"
"16662",2023-01-01,2,"ND"
"16663",2023-02-01,2,"ND"
"16664",2023-03-01,1.9,"ND"
"16665",2023-04-01,1.9,"ND"
"16666",2023-05-01,1.8,"ND"
"16667",2023-06-01,1.8,"ND"
"16668",2023-07-01,1.8,"ND"
"16669",2023-08-01,1.8,"ND"
"16670",2023-09-01,1.9,"ND"
"16671",2023-10-01,1.9,"ND"
"16672",2023-11-01,1.9,"ND"
"16673",2023-12-01,1.9,"ND"
"16674",2024-01-01,1.9,"ND"
"16675",2024-02-01,2,"ND"
"16676",1976-04-01,3.2,"NE"
"16677",1976-05-01,3.1,"NE"
"16678",1976-06-01,3.1,"NE"
"16679",1976-07-01,3,"NE"
"16680",1976-08-01,3.1,"NE"
"16681",1976-09-01,3.1,"NE"
"16682",1976-10-01,3.1,"NE"
"16683",1976-11-01,3.1,"NE"
"16684",1976-12-01,3.1,"NE"
"16685",1977-01-01,3.1,"NE"
"16686",1977-02-01,3.1,"NE"
"16687",1977-03-01,3.2,"NE"
"16688",1977-04-01,3.2,"NE"
"16689",1977-05-01,3.2,"NE"
"16690",1977-06-01,3.3,"NE"
"16691",1977-07-01,3.4,"NE"
"16692",1977-08-01,3.5,"NE"
"16693",1977-09-01,3.5,"NE"
"16694",1977-10-01,3.6,"NE"
"16695",1977-11-01,3.6,"NE"
"16696",1977-12-01,3.7,"NE"
"16697",1978-01-01,3.7,"NE"
"16698",1978-02-01,3.6,"NE"
"16699",1978-03-01,3.5,"NE"
"16700",1978-04-01,3.3,"NE"
"16701",1978-05-01,3.1,"NE"
"16702",1978-06-01,2.9,"NE"
"16703",1978-07-01,2.7,"NE"
"16704",1978-08-01,2.6,"NE"
"16705",1978-09-01,2.6,"NE"
"16706",1978-10-01,2.6,"NE"
"16707",1978-11-01,2.5,"NE"
"16708",1978-12-01,2.5,"NE"
"16709",1979-01-01,2.6,"NE"
"16710",1979-02-01,2.6,"NE"
"16711",1979-03-01,2.6,"NE"
"16712",1979-04-01,2.7,"NE"
"16713",1979-05-01,2.8,"NE"
"16714",1979-06-01,2.9,"NE"
"16715",1979-07-01,3,"NE"
"16716",1979-08-01,3,"NE"
"16717",1979-09-01,3,"NE"
"16718",1979-10-01,3,"NE"
"16719",1979-11-01,3,"NE"
"16720",1979-12-01,3,"NE"
"16721",1980-01-01,3,"NE"
"16722",1980-02-01,3.1,"NE"
"16723",1980-03-01,3.3,"NE"
"16724",1980-04-01,3.5,"NE"
"16725",1980-05-01,3.8,"NE"
"16726",1980-06-01,4,"NE"
"16727",1980-07-01,4.2,"NE"
"16728",1980-08-01,4.3,"NE"
"16729",1980-09-01,4.2,"NE"
"16730",1980-10-01,4.2,"NE"
"16731",1980-11-01,4.1,"NE"
"16732",1980-12-01,4,"NE"
"16733",1981-01-01,4,"NE"
"16734",1981-02-01,3.9,"NE"
"16735",1981-03-01,3.9,"NE"
"16736",1981-04-01,3.8,"NE"
"16737",1981-05-01,3.9,"NE"
"16738",1981-06-01,3.9,"NE"
"16739",1981-07-01,4,"NE"
"16740",1981-08-01,4.1,"NE"
"16741",1981-09-01,4.3,"NE"
"16742",1981-10-01,4.4,"NE"
"16743",1981-11-01,4.6,"NE"
"16744",1981-12-01,4.7,"NE"
"16745",1982-01-01,4.8,"NE"
"16746",1982-02-01,5,"NE"
"16747",1982-03-01,5.1,"NE"
"16748",1982-04-01,5.3,"NE"
"16749",1982-05-01,5.4,"NE"
"16750",1982-06-01,5.5,"NE"
"16751",1982-07-01,5.5,"NE"
"16752",1982-08-01,5.6,"NE"
"16753",1982-09-01,5.7,"NE"
"16754",1982-10-01,5.9,"NE"
"16755",1982-11-01,6,"NE"
"16756",1982-12-01,6.2,"NE"
"16757",1983-01-01,6.3,"NE"
"16758",1983-02-01,6.3,"NE"
"16759",1983-03-01,6.2,"NE"
"16760",1983-04-01,6.1,"NE"
"16761",1983-05-01,5.8,"NE"
"16762",1983-06-01,5.6,"NE"
"16763",1983-07-01,5.4,"NE"
"16764",1983-08-01,5.2,"NE"
"16765",1983-09-01,5.1,"NE"
"16766",1983-10-01,5,"NE"
"16767",1983-11-01,4.9,"NE"
"16768",1983-12-01,4.9,"NE"
"16769",1984-01-01,4.8,"NE"
"16770",1984-02-01,4.7,"NE"
"16771",1984-03-01,4.6,"NE"
"16772",1984-04-01,4.5,"NE"
"16773",1984-05-01,4.4,"NE"
"16774",1984-06-01,4.4,"NE"
"16775",1984-07-01,4.4,"NE"
"16776",1984-08-01,4.4,"NE"
"16777",1984-09-01,4.4,"NE"
"16778",1984-10-01,4.4,"NE"
"16779",1984-11-01,4.4,"NE"
"16780",1984-12-01,4.5,"NE"
"16781",1985-01-01,4.6,"NE"
"16782",1985-02-01,4.7,"NE"
"16783",1985-03-01,4.9,"NE"
"16784",1985-04-01,5,"NE"
"16785",1985-05-01,5.1,"NE"
"16786",1985-06-01,5.1,"NE"
"16787",1985-07-01,5.2,"NE"
"16788",1985-08-01,5.2,"NE"
"16789",1985-09-01,5.2,"NE"
"16790",1985-10-01,5.2,"NE"
"16791",1985-11-01,5.2,"NE"
"16792",1985-12-01,5.2,"NE"
"16793",1986-01-01,5.2,"NE"
"16794",1986-02-01,5.2,"NE"
"16795",1986-03-01,5.1,"NE"
"16796",1986-04-01,5,"NE"
"16797",1986-05-01,4.9,"NE"
"16798",1986-06-01,4.8,"NE"
"16799",1986-07-01,4.7,"NE"
"16800",1986-08-01,4.7,"NE"
"16801",1986-09-01,4.6,"NE"
"16802",1986-10-01,4.6,"NE"
"16803",1986-11-01,4.6,"NE"
"16804",1986-12-01,4.6,"NE"
"16805",1987-01-01,4.5,"NE"
"16806",1987-02-01,4.4,"NE"
"16807",1987-03-01,4.4,"NE"
"16808",1987-04-01,4.3,"NE"
"16809",1987-05-01,4.3,"NE"
"16810",1987-06-01,4.3,"NE"
"16811",1987-07-01,4.3,"NE"
"16812",1987-08-01,4.2,"NE"
"16813",1987-09-01,4.1,"NE"
"16814",1987-10-01,4,"NE"
"16815",1987-11-01,3.9,"NE"
"16816",1987-12-01,3.8,"NE"
"16817",1988-01-01,3.7,"NE"
"16818",1988-02-01,3.7,"NE"
"16819",1988-03-01,3.6,"NE"
"16820",1988-04-01,3.6,"NE"
"16821",1988-05-01,3.5,"NE"
"16822",1988-06-01,3.5,"NE"
"16823",1988-07-01,3.4,"NE"
"16824",1988-08-01,3.4,"NE"
"16825",1988-09-01,3.3,"NE"
"16826",1988-10-01,3.3,"NE"
"16827",1988-11-01,3.2,"NE"
"16828",1988-12-01,3.1,"NE"
"16829",1989-01-01,3,"NE"
"16830",1989-02-01,3,"NE"
"16831",1989-03-01,2.9,"NE"
"16832",1989-04-01,2.9,"NE"
"16833",1989-05-01,2.9,"NE"
"16834",1989-06-01,2.9,"NE"
"16835",1989-07-01,2.9,"NE"
"16836",1989-08-01,2.9,"NE"
"16837",1989-09-01,2.8,"NE"
"16838",1989-10-01,2.8,"NE"
"16839",1989-11-01,2.7,"NE"
"16840",1989-12-01,2.6,"NE"
"16841",1990-01-01,2.5,"NE"
"16842",1990-02-01,2.5,"NE"
"16843",1990-03-01,2.4,"NE"
"16844",1990-04-01,2.3,"NE"
"16845",1990-05-01,2.3,"NE"
"16846",1990-06-01,2.3,"NE"
"16847",1990-07-01,2.3,"NE"
"16848",1990-08-01,2.3,"NE"
"16849",1990-09-01,2.4,"NE"
"16850",1990-10-01,2.4,"NE"
"16851",1990-11-01,2.4,"NE"
"16852",1990-12-01,2.4,"NE"
"16853",1991-01-01,2.5,"NE"
"16854",1991-02-01,2.5,"NE"
"16855",1991-03-01,2.6,"NE"
"16856",1991-04-01,2.6,"NE"
"16857",1991-05-01,2.7,"NE"
"16858",1991-06-01,2.7,"NE"
"16859",1991-07-01,2.7,"NE"
"16860",1991-08-01,2.7,"NE"
"16861",1991-09-01,2.7,"NE"
"16862",1991-10-01,2.7,"NE"
"16863",1991-11-01,2.7,"NE"
"16864",1991-12-01,2.8,"NE"
"16865",1992-01-01,2.8,"NE"
"16866",1992-02-01,2.8,"NE"
"16867",1992-03-01,2.8,"NE"
"16868",1992-04-01,2.8,"NE"
"16869",1992-05-01,2.9,"NE"
"16870",1992-06-01,2.9,"NE"
"16871",1992-07-01,2.9,"NE"
"16872",1992-08-01,2.9,"NE"
"16873",1992-09-01,2.9,"NE"
"16874",1992-10-01,2.9,"NE"
"16875",1992-11-01,2.9,"NE"
"16876",1992-12-01,2.9,"NE"
"16877",1993-01-01,2.9,"NE"
"16878",1993-02-01,2.9,"NE"
"16879",1993-03-01,2.9,"NE"
"16880",1993-04-01,2.9,"NE"
"16881",1993-05-01,2.9,"NE"
"16882",1993-06-01,2.8,"NE"
"16883",1993-07-01,2.7,"NE"
"16884",1993-08-01,2.7,"NE"
"16885",1993-09-01,2.6,"NE"
"16886",1993-10-01,2.6,"NE"
"16887",1993-11-01,2.6,"NE"
"16888",1993-12-01,2.7,"NE"
"16889",1994-01-01,2.7,"NE"
"16890",1994-02-01,2.7,"NE"
"16891",1994-03-01,2.7,"NE"
"16892",1994-04-01,2.7,"NE"
"16893",1994-05-01,2.6,"NE"
"16894",1994-06-01,2.6,"NE"
"16895",1994-07-01,2.5,"NE"
"16896",1994-08-01,2.6,"NE"
"16897",1994-09-01,2.6,"NE"
"16898",1994-10-01,2.6,"NE"
"16899",1994-11-01,2.6,"NE"
"16900",1994-12-01,2.5,"NE"
"16901",1995-01-01,2.5,"NE"
"16902",1995-02-01,2.5,"NE"
"16903",1995-03-01,2.5,"NE"
"16904",1995-04-01,2.6,"NE"
"16905",1995-05-01,2.6,"NE"
"16906",1995-06-01,2.7,"NE"
"16907",1995-07-01,2.7,"NE"
"16908",1995-08-01,2.7,"NE"
"16909",1995-09-01,2.7,"NE"
"16910",1995-10-01,2.7,"NE"
"16911",1995-11-01,2.7,"NE"
"16912",1995-12-01,2.7,"NE"
"16913",1996-01-01,2.7,"NE"
"16914",1996-02-01,2.7,"NE"
"16915",1996-03-01,2.7,"NE"
"16916",1996-04-01,2.7,"NE"
"16917",1996-05-01,2.7,"NE"
"16918",1996-06-01,2.7,"NE"
"16919",1996-07-01,2.7,"NE"
"16920",1996-08-01,2.7,"NE"
"16921",1996-09-01,2.6,"NE"
"16922",1996-10-01,2.6,"NE"
"16923",1996-11-01,2.6,"NE"
"16924",1996-12-01,2.6,"NE"
"16925",1997-01-01,2.6,"NE"
"16926",1997-02-01,2.5,"NE"
"16927",1997-03-01,2.5,"NE"
"16928",1997-04-01,2.4,"NE"
"16929",1997-05-01,2.4,"NE"
"16930",1997-06-01,2.4,"NE"
"16931",1997-07-01,2.4,"NE"
"16932",1997-08-01,2.4,"NE"
"16933",1997-09-01,2.4,"NE"
"16934",1997-10-01,2.3,"NE"
"16935",1997-11-01,2.3,"NE"
"16936",1997-12-01,2.3,"NE"
"16937",1998-01-01,2.3,"NE"
"16938",1998-02-01,2.3,"NE"
"16939",1998-03-01,2.4,"NE"
"16940",1998-04-01,2.4,"NE"
"16941",1998-05-01,2.4,"NE"
"16942",1998-06-01,2.5,"NE"
"16943",1998-07-01,2.5,"NE"
"16944",1998-08-01,2.6,"NE"
"16945",1998-09-01,2.6,"NE"
"16946",1998-10-01,2.7,"NE"
"16947",1998-11-01,2.7,"NE"
"16948",1998-12-01,2.7,"NE"
"16949",1999-01-01,2.6,"NE"
"16950",1999-02-01,2.6,"NE"
"16951",1999-03-01,2.7,"NE"
"16952",1999-04-01,2.7,"NE"
"16953",1999-05-01,2.7,"NE"
"16954",1999-06-01,2.8,"NE"
"16955",1999-07-01,2.8,"NE"
"16956",1999-08-01,2.8,"NE"
"16957",1999-09-01,2.8,"NE"
"16958",1999-10-01,2.7,"NE"
"16959",1999-11-01,2.7,"NE"
"16960",1999-12-01,2.7,"NE"
"16961",2000-01-01,2.7,"NE"
"16962",2000-02-01,2.7,"NE"
"16963",2000-03-01,2.7,"NE"
"16964",2000-04-01,2.7,"NE"
"16965",2000-05-01,2.8,"NE"
"16966",2000-06-01,2.8,"NE"
"16967",2000-07-01,2.8,"NE"
"16968",2000-08-01,2.8,"NE"
"16969",2000-09-01,2.8,"NE"
"16970",2000-10-01,2.9,"NE"
"16971",2000-11-01,2.9,"NE"
"16972",2000-12-01,2.9,"NE"
"16973",2001-01-01,2.9,"NE"
"16974",2001-02-01,2.9,"NE"
"16975",2001-03-01,3,"NE"
"16976",2001-04-01,3,"NE"
"16977",2001-05-01,3,"NE"
"16978",2001-06-01,3,"NE"
"16979",2001-07-01,3.1,"NE"
"16980",2001-08-01,3.2,"NE"
"16981",2001-09-01,3.3,"NE"
"16982",2001-10-01,3.4,"NE"
"16983",2001-11-01,3.5,"NE"
"16984",2001-12-01,3.5,"NE"
"16985",2002-01-01,3.6,"NE"
"16986",2002-02-01,3.7,"NE"
"16987",2002-03-01,3.7,"NE"
"16988",2002-04-01,3.7,"NE"
"16989",2002-05-01,3.7,"NE"
"16990",2002-06-01,3.7,"NE"
"16991",2002-07-01,3.7,"NE"
"16992",2002-08-01,3.7,"NE"
"16993",2002-09-01,3.6,"NE"
"16994",2002-10-01,3.7,"NE"
"16995",2002-11-01,3.7,"NE"
"16996",2002-12-01,3.7,"NE"
"16997",2003-01-01,3.8,"NE"
"16998",2003-02-01,3.8,"NE"
"16999",2003-03-01,3.9,"NE"
"17000",2003-04-01,4,"NE"
"17001",2003-05-01,4,"NE"
"17002",2003-06-01,4,"NE"
"17003",2003-07-01,4.1,"NE"
"17004",2003-08-01,4,"NE"
"17005",2003-09-01,4,"NE"
"17006",2003-10-01,3.9,"NE"
"17007",2003-11-01,3.9,"NE"
"17008",2003-12-01,3.9,"NE"
"17009",2004-01-01,3.9,"NE"
"17010",2004-02-01,3.9,"NE"
"17011",2004-03-01,3.9,"NE"
"17012",2004-04-01,3.9,"NE"
"17013",2004-05-01,3.9,"NE"
"17014",2004-06-01,3.9,"NE"
"17015",2004-07-01,3.9,"NE"
"17016",2004-08-01,3.9,"NE"
"17017",2004-09-01,3.9,"NE"
"17018",2004-10-01,3.9,"NE"
"17019",2004-11-01,3.9,"NE"
"17020",2004-12-01,4,"NE"
"17021",2005-01-01,4,"NE"
"17022",2005-02-01,4,"NE"
"17023",2005-03-01,4,"NE"
"17024",2005-04-01,3.9,"NE"
"17025",2005-05-01,3.8,"NE"
"17026",2005-06-01,3.8,"NE"
"17027",2005-07-01,3.7,"NE"
"17028",2005-08-01,3.7,"NE"
"17029",2005-09-01,3.7,"NE"
"17030",2005-10-01,3.6,"NE"
"17031",2005-11-01,3.5,"NE"
"17032",2005-12-01,3.4,"NE"
"17033",2006-01-01,3.3,"NE"
"17034",2006-02-01,3.2,"NE"
"17035",2006-03-01,3.1,"NE"
"17036",2006-04-01,3,"NE"
"17037",2006-05-01,3,"NE"
"17038",2006-06-01,3,"NE"
"17039",2006-07-01,3,"NE"
"17040",2006-08-01,3,"NE"
"17041",2006-09-01,3,"NE"
"17042",2006-10-01,3,"NE"
"17043",2006-11-01,3,"NE"
"17044",2006-12-01,2.9,"NE"
"17045",2007-01-01,2.9,"NE"
"17046",2007-02-01,2.8,"NE"
"17047",2007-03-01,2.8,"NE"
"17048",2007-04-01,2.8,"NE"
"17049",2007-05-01,2.9,"NE"
"17050",2007-06-01,2.9,"NE"
"17051",2007-07-01,3,"NE"
"17052",2007-08-01,3,"NE"
"17053",2007-09-01,3,"NE"
"17054",2007-10-01,3,"NE"
"17055",2007-11-01,3,"NE"
"17056",2007-12-01,3,"NE"
"17057",2008-01-01,2.9,"NE"
"17058",2008-02-01,2.9,"NE"
"17059",2008-03-01,3,"NE"
"17060",2008-04-01,3,"NE"
"17061",2008-05-01,3.1,"NE"
"17062",2008-06-01,3.2,"NE"
"17063",2008-07-01,3.2,"NE"
"17064",2008-08-01,3.3,"NE"
"17065",2008-09-01,3.4,"NE"
"17066",2008-10-01,3.5,"NE"
"17067",2008-11-01,3.7,"NE"
"17068",2008-12-01,3.9,"NE"
"17069",2009-01-01,4.1,"NE"
"17070",2009-02-01,4.3,"NE"
"17071",2009-03-01,4.5,"NE"
"17072",2009-04-01,4.6,"NE"
"17073",2009-05-01,4.7,"NE"
"17074",2009-06-01,4.7,"NE"
"17075",2009-07-01,4.8,"NE"
"17076",2009-08-01,4.8,"NE"
"17077",2009-09-01,4.8,"NE"
